Code,Name,Address,Postcode,Postcode nospace,URL,JSON,Council,Constituency,Ward,lat-lng
7A1B2,The Home from Home Unit,"Bryn Hyfryd Road, Tywyn, Gwynedd, LL36 9HH",LL36 9HH,LL369HH,http://uk-postcodes.com/postcode/LL369HH.json,"{""postcode"":""LL36 9HH"",""geo"":{""lat"":52.58412072006175,""lng"":-4.081548405026689,""easting"":259068.0,""northing"":300514.0,""geohash"":""http://geohash.org/gcm55heutn8f""},""administrative"":{""council"":{""title"":""Gwynedd"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/W06000002"",""code"":""W06000002""},""constituency"":{""title"":""Dwyfor Meirionnydd"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/W07000061"",""code"":""W07000061""},""parish"":{""title"":""Tywyn Commun"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/W04000102"",""code"":""W04000102""}}}",Gwynedd,Dwyfor Meirionnydd,,"52.58412072006175,-4.081548405026689"
zt004,The Home from Home Unit,"Upper Newtownards Road, Dundonald, Belfast, BT16 1RH",BT16 1RH,BT161RH,http://uk-postcodes.com/postcode/BT161RH.json,"{""postcode"":""BT16 1RH"",""geo"":{""lat"":54.59679888769178,""lng"":-5.811293509010448,""easting"":341507.0,""northing"":374264.0,""geohash"":""http://geohash.org/gceyeg037hcr""},""administrative"":{""council"":{""title"":""Castlereagh"",""code"":""95Y""},""ward"":{""title"":""Dundonald"",""code"":""95Y 01""},""constituency"":{""title"":""Belfast East"",""code"":""N06000001""}}}",Castlereagh,Belfast East,Dundonald,"54.59679888769178,-5.811293509010448"
7A1A9,The Home from Home Unit,"Ruthin Road, Denbigh, LL16 3ES",LL16 3ES,LL163ES,http://uk-postcodes.com/postcode/LL163ES.json,"{""postcode"":""LL16 3ES"",""geo"":{""lat"":53.1860385227142,""lng"":-3.40986313262366,""easting"":305887.0,""northing"":366366.0,""geohash"":""http://geohash.org/gcmwd6jp0kjv""},""administrative"":{""council"":{""title"":""Denbighshire"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/W06000004"",""code"":""W06000004""},""constituency"":{""title"":""Vale of Clwyd"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/W07000060"",""code"":""W07000060""},""parish"":{""title"":""Denbigh Commun"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/W04000151"",""code"":""W04000151""}}}",Denbighshire,Vale of Clwyd,,"53.1860385227142,-3.40986313262366"
7A1AX,The Home from Home Unit,"Caernarfon Road, Pwllheli, LL53 6TT",LL53 6TT,LL536TT,http://uk-postcodes.com/postcode/LL536TT.json,"{""postcode"":""LL53 6TT"",""geo"":{""lat"":52.90839075988809,""lng"":-4.396039823651023,""easting"":238965.0,""northing"":337239.0,""geohash"":""http://geohash.org/gckugzwvsygh""},""administrative"":{""council"":{""title"":""Gwynedd"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/W06000002"",""code"":""W06000002""},""constituency"":{""title"":""Dwyfor Meirionnydd"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/W07000061"",""code"":""W07000061""},""parish"":{""title"":""Llannor Commun"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/W04000084"",""code"":""W04000084""}}}",Gwynedd,Dwyfor Meirionnydd,,"52.90839075988809,-4.396039823651023"
RDEE4,The Juno Suite,"Turner Road, Colchester, Essex, CO4 5JL",CO4 5JL,CO45JL,http://uk-postcodes.com/postcode/CO45JL.json,"{""postcode"":""CO4 5JL"",""geo"":{""lat"":51.90962736627956,""lng"":0.8993804242523668,""easting"":599526.0,""northing"":227427.0,""geohash"":""http://geohash.org/u10xk3ygmpfs""},""administrative"":{""council"":{""title"":""Colchester"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E07000071"",""code"":""E07000071""},""county"":{""title"":""Essex"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E10000012"",""code"":""E10000012""},""ward"":{""title"":""Mile End"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05004133"",""code"":""E05004133""},""constituency"":{""title"":""Colchester"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000644"",""code"":""E14000644""},""parish"":{""title"":""Myland"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E04012280"",""code"":""E04012280""},""electoral_district"":{""title"":""Mile End and Highwoods"",""uri"":""http://data.ordnancesurvey.co.uk/id/7000000000042698"",""code"":""7000000000042698""}}}",Colchester,Colchester,Mile End,"51.90962736627956,0.8993804242523668"
RJC02,The Labour Suite,"Lakin Road, Warwick, Warwickshire, CV34 5BW",CV34 5BW,CV345BW,http://uk-postcodes.com/postcode/CV345BW.json,"{""postcode"":""CV34 5BW"",""geo"":{""lat"":52.28995292776611,""lng"":-1.5832006966914076,""easting"":428525.0,""northing"":265839.0,""geohash"":""http://geohash.org/gcqc7zp5h9xz""},""administrative"":{""council"":{""title"":""Warwick"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E07000222"",""code"":""E07000222""},""county"":{""title"":""Warwickshire"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E10000031"",""code"":""E10000031""},""ward"":{""title"":""Warwick West"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05007559"",""code"":""E05007559""},""constituency"":{""title"":""Warwick and Leamington"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14001019"",""code"":""E14001019""},""parish"":{""title"":""Warwick"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E04009840"",""code"":""E04009840""},""electoral_district"":{""title"":""Warwick West"",""uri"":""http://data.ordnancesurvey.co.uk/id/7000000000009921"",""code"":""7000000000009921""}}}",Warwick,Warwick and Leamington,Warwick West,"52.28995292776611,-1.5832006966914076"
RAPNM,The Labour Suite,"Sterling Way, Edmonton, London, N18 1QX",N18 1QX,N181QX,http://uk-postcodes.com/postcode/N181QX.json,"{""postcode"":""N18 1QX"",""geo"":{""lat"":51.61312203071455,""lng"":-0.07432616719514086,""easting"":533429.0,""northing"":192233.0,""geohash"":""http://geohash.org/gcpvw7cuhp63""},""administrative"":{""council"":{""title"":""Enfield"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E09000010"",""code"":""E09000010""},""ward"":{""title"":""Upper Edmonton"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05000212"",""code"":""E05000212""},""constituency"":{""title"":""Edmonton"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000687"",""code"":""E14000687""}}}",Enfield,Edmonton,Upper Edmonton,"51.61312203071455,-0.07432616719514086"
RX1RA,The Labour Suite,"Queen's Medical Centre, Nottingham, Nottinghamshire, NG7 2UH",NG7 2UH,NG72UH,http://uk-postcodes.com/postcode/NG72UH.json,"{""postcode"":""NG7 2UH"",""geo"":{""lat"":52.94344087550621,""lng"":-1.1857848416738292,""easting"":454811.0,""northing"":338760.0,""geohash"":""http://geohash.org/gcrjjn09chww""},""administrative"":{""council"":{""title"":""City of Nottingham"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E06000018"",""code"":""E06000018""},""ward"":{""title"":""Dunkirk and Lenton"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05001834"",""code"":""E05001834""},""constituency"":{""title"":""Nottingham South"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000867"",""code"":""E14000867""}}}",City of Nottingham,Nottingham South,Dunkirk and Lenton,"52.94344087550621,-1.1857848416738292"
C418H,The Labour Suite,"Corsebar Road, Paisley, Renfrewshire, PA2 9PN",PA2 9PN,PA29PN,http://uk-postcodes.com/postcode/PA29PN.json,"{""postcode"":""PA2 9PN"",""geo"":{""lat"":55.83476825649057,""lng"":-4.43788977494979,""easting"":247416.0,""northing"":662859.0,""geohash"":""http://geohash.org/gcuveh2mjejw""},""administrative"":{""council"":{""title"":""Renfrewshire"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S12000038"",""code"":""S12000038""},""ward"":{""title"":""Paisley North West"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S13002753"",""code"":""S13002753""},""constituency"":{""title"":""Paisley and Renfrewshire South"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S14000053"",""code"":""S14000053""}}}",Renfrewshire,Paisley and Renfrewshire South,Paisley North West,"55.83476825649057,-4.43788977494979"
RGR50,The Labour Suite,"Hardwick Lane, Bury St. Edmunds, Suffolk, IP33 2QZ",IP33 2QZ,IP332QZ,http://uk-postcodes.com/postcode/IP332QZ.json,"{""postcode"":""IP33 2QZ"",""geo"":{""lat"":52.23166102951232,""lng"":0.7091901765894532,""easting"":585110.0,""northing"":262732.0,""geohash"":""http://geohash.org/u1290hkrmr6d""},""administrative"":{""council"":{""title"":""St. Edmundsbury"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E07000204"",""code"":""E07000204""},""county"":{""title"":""Suffolk"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E10000029"",""code"":""E10000029""},""ward"":{""title"":""Southgate"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05007189"",""code"":""E05007189""},""constituency"":{""title"":""Bury St. Edmunds"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000613"",""code"":""E14000613""},""parish"":{""title"":""Bury St. Edmunds"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E04009364"",""code"":""E04009364""},""electoral_district"":{""title"":""Hardwick"",""uri"":""http://data.ordnancesurvey.co.uk/id/7000000000015810"",""code"":""7000000000015810""}}}",St. Edmundsbury,Bury St. Edmunds,Southgate,"52.23166102951232,0.7091901765894532"
G405H,The Labour Suite,"1345 Govan Road, Glasgow, G51 4TF",G51 4TF,G514TF,http://uk-postcodes.com/postcode/G514TF.json,"{""postcode"":""G51 4TF"",""geo"":{""lat"":55.863984914089855,""lng"":-4.337560302260488,""easting"":253808.0,""northing"":665893.0,""geohash"":""http://geohash.org/gcuvv39rr98d""},""administrative"":{""council"":{""title"":""Glasgow City"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S12000046"",""code"":""S12000046""},""ward"":{""title"":""Govan"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S13002645"",""code"":""S13002645""},""constituency"":{""title"":""Glasgow South West"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S14000035"",""code"":""S14000035""}}}",Glasgow City,Glasgow South West,Govan,"55.863984914089855,-4.337560302260488"
RX1CC,The Labour Suite,"Hucknall Road, Nottingham, Nottinghamshire, NG5 1PB",NG5 1PB,NG51PB,http://uk-postcodes.com/postcode/NG51PB.json,"{""postcode"":""NG5 1PB"",""geo"":{""lat"":52.98927890356062,""lng"":-1.1600451477530553,""easting"":456481.0,""northing"":343879.0,""geohash"":""http://geohash.org/gcrjmw7kbvx9""},""administrative"":{""council"":{""title"":""City of Nottingham"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E06000018"",""code"":""E06000018""},""ward"":{""title"":""Sherwood"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05001839"",""code"":""E05001839""},""constituency"":{""title"":""Nottingham East"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000865"",""code"":""E14000865""}}}",City of Nottingham,Nottingham East,Sherwood,"52.98927890356062,-1.1600451477530553"
RLT01,The Labour Suite,"Heath End Road, Nuneaton, Warwickshire, CV10 7DJ",CV10 7DJ,CV107DJ,http://uk-postcodes.com/postcode/CV107DJ.json,"{""postcode"":""CV10 7DJ"",""geo"":{""lat"":52.51200195436877,""lng"":-1.475116094222705,""easting"":435718.0,""northing"":290586.0,""geohash"":""http://geohash.org/gcqfwrtbe69t""},""administrative"":{""council"":{""title"":""Nuneaton and Bedworth"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E07000219"",""code"":""E07000219""},""county"":{""title"":""Warwickshire"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E10000031"",""code"":""E10000031""},""ward"":{""title"":""Arbury"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05007475"",""code"":""E05007475""},""constituency"":{""title"":""Nuneaton"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000868"",""code"":""E14000868""},""electoral_district"":{""title"":""Arbury and Stockingford"",""uri"":""http://data.ordnancesurvey.co.uk/id/7000000000010100"",""code"":""7000000000010100""}}}",Nuneaton and Bedworth,Nuneaton,Arbury,"52.51200195436877,-1.475116094222705"
T101H,The Labour Suite,"Ninewells Avenue, Dundee, Tayside, DD1 9SY",DD1 9SY,DD19SY,http://uk-postcodes.com/postcode/DD19SY.json,"{""postcode"":""DD1 9SY"",""geo"":{""lat"":56.46165794195166,""lng"":-2.9913465421812058,""easting"":339008.0,""northing"":730386.0,""geohash"":""http://geohash.org/gfjc5ytbbxfk""},""administrative"":{""council"":{""title"":""Dundee City"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S12000042"",""code"":""S12000042""},""ward"":{""title"":""West End"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S13002547"",""code"":""S13002547""},""constituency"":{""title"":""Dundee West"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S14000016"",""code"":""S14000016""}}}",Dundee City,Dundee West,West End,"56.46165794195166,-2.9913465421812058"
RXF05,The Labour Suite,"Aberford Road, Wakefield, West Yorkshire, WF1 4DG",WF1 4DG,WF14DG,http://uk-postcodes.com/postcode/WF14DG.json,"{""postcode"":""WF1 4DG"",""geo"":{""lat"":53.69258208243695,""lng"":-1.4884626502267613,""easting"":433875.0,""northing"":421914.0,""geohash"":""http://geohash.org/gcwcqnkjuq9z""},""administrative"":{""council"":{""title"":""Wakefield"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E08000036"",""code"":""E08000036""},""ward"":{""title"":""Wakefield East"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05001459"",""code"":""E05001459""},""constituency"":{""title"":""Wakefield"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14001009"",""code"":""E14001009""}}}",Wakefield,Wakefield,Wakefield East,"53.69258208243695,-1.4884626502267613"
B120H,The Labour Suite,"Melrose, Roxburghshire, Scottish Borders, TD6 9BS",TD6 9BS,TD69BS,http://uk-postcodes.com/postcode/TD69BS.json,"{""postcode"":""TD6 9BS"",""geo"":{""lat"":55.5954831149883,""lng"":-2.7419254538596873,""easting"":353342.0,""northing"":633789.0,""geohash"":""http://geohash.org/gcyh38g7ht0n""},""administrative"":{""council"":{""title"":""Scottish Borders"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S12000026"",""code"":""S12000026""},""ward"":{""title"":""Leaderdale and Melrose"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S13002765"",""code"":""S13002765""},""constituency"":{""title"":""Berwickshire, Roxburgh and Selkirk"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S14000008"",""code"":""S14000008""}}}",Scottish Borders,"Berwickshire, Roxburgh and Selkirk",Leaderdale and Melrose,"55.5954831149883,-2.7419254538596873"
H202H,The Labour Suite,"Old Perth Road, Inverness, IV2 3UJ",IV2 3UJ,IV23UJ,http://uk-postcodes.com/postcode/IV23UJ.json,"{""postcode"":""IV2 3UJ"",""geo"":{""lat"":57.47383012496422,""lng"":-4.192455964525874,""easting"":268618.0,""northing"":844740.0,""geohash"":""http://geohash.org/gfjnbwg1kdqr""},""administrative"":{""council"":{""title"":""Highland"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S12000017"",""code"":""S12000017""},""ward"":{""title"":""Inverness Millburn"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S13002678"",""code"":""S13002678""},""constituency"":{""title"":""Inverness, Nairn, Badenoch and Strathspey"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S14000039"",""code"":""S14000039""}}}",Highland,"Inverness, Nairn, Badenoch and Strathspey",Inverness Millburn,"57.47383012496422,-4.192455964525874"
S314H,The Labour Suite,"Little France, Old Dalkeith Road, Edinburgh, EH16 4SA",EH16 4SA,EH164SA,http://uk-postcodes.com/postcode/EH164SA.json,"{""postcode"":""EH16 4SA"",""geo"":{""lat"":55.921933830955815,""lng"":-3.135079973016298,""easting"":329162.0,""northing"":670454.0,""geohash"":""http://geohash.org/gcvy0sm0gk4c""},""administrative"":{""council"":{""title"":""City of Edinburgh"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S12000036"",""code"":""S12000036""},""ward"":{""title"":""Portobello/Craigmillar"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S13002599"",""code"":""S13002599""},""constituency"":{""title"":""Edinburgh East"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S14000022"",""code"":""S14000022""}}}",City of Edinburgh,Edinburgh East,Portobello/Craigmillar,"55.921933830955815,-3.135079973016298"
V217H,The Labour Suite,"Stirling Road, Larbert, FK5 4WR",FK5 4WR,FK54WR,http://uk-postcodes.com/postcode/FK54WR.json,"{""postcode"":""FK5 4WR"",""geo"":{""lat"":56.02555715570179,""lng"":-3.8480793255781154,""easting"":284917.0,""northing"":682946.0,""geohash"":""http://geohash.org/gcvq8rjut2b4""},""administrative"":{""council"":{""title"":""Falkirk"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S12000014"",""code"":""S12000014""},""ward"":{""title"":""Bonnybridge and Larbert"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S13002613"",""code"":""S13002613""},""constituency"":{""title"":""Falkirk"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/S14000028"",""code"":""S14000028""}}}",Falkirk,Falkirk,Bonnybridge and Larbert,"56.02555715570179,-3.8480793255781154"
RYR16,The Labour Suite,"Spitalfield Lane, Chichester, West Sussex, PO19 6SE",PO19 6SE,PO196SE,http://uk-postcodes.com/postcode/PO196SE.json,"{""postcode"":""PO19 6SE"",""geo"":{""lat"":50.84356381463586,""lng"":-0.7680125366279426,""easting"":486835.0,""northing"":105616.0,""geohash"":""http://geohash.org/gcp3nxbc0p0r""},""administrative"":{""council"":{""title"":""Chichester"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E07000225"",""code"":""E07000225""},""county"":{""title"":""West Sussex"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E10000032"",""code"":""E10000032""},""ward"":{""title"":""Chichester North"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E05007606"",""code"":""E05007606""},""constituency"":{""title"":""Chichester"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E14000633"",""code"":""E14000633""},""parish"":{""title"":""Chichester"",""uri"":""http://statistics.data.gov.uk/id/statistical-geography/E04009888"",""code"":""E04009888""},""electoral_district"":{""title"":""Chichester North"",""uri"":""http://data.ordnancesurvey.co.uk/id/7000000000016451"",""code"":""7000000000016451""}}}",Chichester,Chichester,Chichester North,"50.84356381463586,-0.7680125366279426"
